id	country	sampling date d/m/Y
EPI_ISL_426832	Australia	25/03/2020
EPI_ISL_426833	Australia	26/03/2020
EPI_ISL_426834	Australia	26/03/2020
EPI_ISL_426835	Australia	26/03/2020
EPI_ISL_426836	Australia	26/03/2020
EPI_ISL_426837	Australia	25/03/2020
EPI_ISL_426838	Australia	25/03/2020
EPI_ISL_426839	Australia	25/03/2020
EPI_ISL_426840	Australia	25/03/2020
EPI_ISL_426841	Australia	25/03/2020
EPI_ISL_426842	Australia	25/03/2020
EPI_ISL_426843	Australia	24/03/2020
EPI_ISL_426844	Australia	25/03/2020
EPI_ISL_426845	Australia	21/03/2020
EPI_ISL_426846	Australia	22/03/2020
EPI_ISL_426847	Australia	22/03/2020
EPI_ISL_426848	Australia	22/03/2020
EPI_ISL_426849	Australia	23/03/2020
EPI_ISL_426850	Australia	23/03/2020
EPI_ISL_426851	Australia	25/03/2020
EPI_ISL_426852	Australia	25/03/2020
EPI_ISL_426853	Australia	25/03/2020
EPI_ISL_426854	Australia	25/03/2020
EPI_ISL_426855	Australia	25/03/2020
EPI_ISL_426856	Australia	25/03/2020
EPI_ISL_426857	Australia	26/03/2020
EPI_ISL_426858	Australia	26/03/2020
EPI_ISL_426859	Australia	26/03/2020
EPI_ISL_426860	Australia	27/03/2020
EPI_ISL_426861	Australia	27/03/2020
EPI_ISL_426862	Australia	27/03/2020
EPI_ISL_426863	Australia	27/03/2020
EPI_ISL_426864	Australia	26/03/2020
EPI_ISL_426865	Australia	27/03/2020
EPI_ISL_426866	Australia	26/03/2020
EPI_ISL_426867	Australia	26/03/2020
EPI_ISL_426869	Australia	26/03/2020
EPI_ISL_426870	Australia	28/03/2020
EPI_ISL_426871	Australia	26/03/2020
EPI_ISL_426872	Australia	26/03/2020
EPI_ISL_426873	Australia	25/03/2020
EPI_ISL_426874	Australia	26/03/2020
EPI_ISL_426875	Australia	27/03/2020
EPI_ISL_426876	Australia	28/03/2020
EPI_ISL_426877	Australia	28/03/2020
EPI_ISL_426878	Australia	21/03/2020
EPI_ISL_426881	Australia	24/03/2020
EPI_ISL_426882	Australia	24/03/2020
EPI_ISL_426883	Czech Republic	27/03/2020
EPI_ISL_426884	Czech Republic	27/03/2020
EPI_ISL_426885	Czech Republic	27/03/2020
EPI_ISL_426886	Czech Republic	28/03/2020
EPI_ISL_426887	Czech Republic	31/03/2020
EPI_ISL_426888	Czech Republic	31/03/2020
EPI_ISL_426889	Czech Republic	02/04/2020
EPI_ISL_426890	Czech Republic	26/03/2020
EPI_ISL_426891	Czech Republic	26/03/2020
EPI_ISL_426892	Czech Republic	27/03/2020
EPI_ISL_426893	Czech Republic	27/03/2020
EPI_ISL_426894	Czech Republic	27/03/2020
EPI_ISL_426895	Czech Republic	27/03/2020
EPI_ISL_426896	Czech Republic	28/03/2020
EPI_ISL_426897	Czech Republic	29/03/2020
EPI_ISL_426898	Australia	26/03/2020
EPI_ISL_426899	Australia	27/03/2020
EPI_ISL_426900	Australia	25/03/2020
EPI_ISL_426901	Australia	25/03/2020
EPI_ISL_426902	Australia	26/03/2020
EPI_ISL_426903	Australia	24/03/2020
EPI_ISL_426904	Australia	24/03/2020
EPI_ISL_426905	Australia	23/03/2020
EPI_ISL_426906	Australia	28/03/2020
EPI_ISL_426907	Australia	28/03/2020
EPI_ISL_426908	Australia	28/03/2020
EPI_ISL_426909	Australia	28/03/2020
EPI_ISL_426910	Australia	28/03/2020
EPI_ISL_426911	Australia	28/03/2020
EPI_ISL_426912	Australia	29/03/2020
EPI_ISL_426913	Australia	28/03/2020
EPI_ISL_426914	Australia	29/03/2020
EPI_ISL_426915	Australia	29/03/2020
EPI_ISL_426916	Australia	29/03/2020
EPI_ISL_426917	Australia	29/03/2020
EPI_ISL_426918	Australia	29/03/2020
EPI_ISL_426919	Australia	29/03/2020
EPI_ISL_426920	Australia	29/03/2020
EPI_ISL_426921	Australia	30/03/2020
EPI_ISL_426922	Australia	30/03/2020
EPI_ISL_426923	Australia	28/03/2020
EPI_ISL_426924	Australia	28/03/2020
EPI_ISL_426925	Australia	28/03/2020
EPI_ISL_426926	Australia	29/03/2020
EPI_ISL_426927	Australia	28/03/2020
EPI_ISL_426928	Australia	28/03/2020
EPI_ISL_426929	Australia	28/03/2020
EPI_ISL_426930	Australia	28/03/2020
EPI_ISL_426931	Australia	29/03/2020
EPI_ISL_426932	Australia	29/03/2020
EPI_ISL_426933	Australia	28/03/2020
EPI_ISL_426934	Australia	29/03/2020
EPI_ISL_426935	Australia	29/03/2020
EPI_ISL_426936	Australia	27/03/2020
EPI_ISL_426937	Australia	29/03/2020
EPI_ISL_426938	Australia	29/03/2020
EPI_ISL_426939	Australia	28/03/2020
EPI_ISL_426940	Australia	28/03/2020
EPI_ISL_426941	Australia	28/03/2020
EPI_ISL_426942	Australia	24/03/2020
EPI_ISL_426943	Australia	28/03/2020
EPI_ISL_426945	Australia	28/03/2020
EPI_ISL_426947	Australia	28/03/2020
EPI_ISL_426948	Australia	28/03/2020
EPI_ISL_426949	Australia	28/03/2020
EPI_ISL_426950	Australia	28/03/2020
EPI_ISL_426951	Australia	28/03/2020
EPI_ISL_426952	Australia	28/03/2020
EPI_ISL_426953	Australia	28/03/2020
EPI_ISL_426954	Australia	28/03/2020
EPI_ISL_426955	Australia	27/03/2020
EPI_ISL_426956	Australia	28/03/2020
EPI_ISL_426957	Australia	27/03/2020
EPI_ISL_426958	Australia	27/03/2020
EPI_ISL_426959	Australia	28/03/2020
EPI_ISL_426960	Australia	27/03/2020
EPI_ISL_426961	Australia	27/03/2020
EPI_ISL_426962	Australia	27/03/2020
EPI_ISL_426963	Australia	27/03/2020
EPI_ISL_426964	Australia	27/03/2020
EPI_ISL_426965	Australia	27/03/2020
EPI_ISL_426966	Australia	27/03/2020
EPI_ISL_426967	Australia	27/03/2020
EPI_ISL_426968	Australia	27/03/2020
EPI_ISL_426969	Australia	26/03/2020
EPI_ISL_426970	Australia	27/03/2020
EPI_ISL_426971	Australia	27/03/2020
EPI_ISL_426972	Australia	27/03/2020
EPI_ISL_426973	Australia	27/03/2020
EPI_ISL_426974	Australia	27/03/2020
EPI_ISL_426975	Australia	27/03/2020
EPI_ISL_426976	Australia	27/03/2020
EPI_ISL_426977	Australia	29/03/2020
EPI_ISL_426978	Australia	29/03/2020
EPI_ISL_426979	Australia	29/03/2020
EPI_ISL_426980	Australia	28/03/2020
EPI_ISL_426981	Australia	29/03/2020
EPI_ISL_426982	Australia	29/03/2020
EPI_ISL_426983	Australia	27/03/2020
EPI_ISL_426984	Australia	27/03/2020
EPI_ISL_426985	Australia	27/03/2020
EPI_ISL_426986	Australia	28/03/2020
EPI_ISL_426987	Australia	28/03/2020
EPI_ISL_426988	Australia	28/03/2020
EPI_ISL_426989	Australia	28/03/2020
EPI_ISL_426990	Australia	27/03/2020
EPI_ISL_426991	Australia	26/03/2020
EPI_ISL_426992	Australia	30/03/2020
EPI_ISL_426993	Australia	30/03/2020
EPI_ISL_426994	Australia	29/03/2020
EPI_ISL_426995	Australia	29/03/2020
EPI_ISL_426996	Australia	29/03/2020
EPI_ISL_426997	Australia	29/03/2020
EPI_ISL_426998	Australia	29/03/2020
EPI_ISL_426999	Australia	29/03/2020
EPI_ISL_427000	Australia	29/03/2020
EPI_ISL_427001	Australia	27/03/2020
EPI_ISL_427002	Australia	27/03/2020
EPI_ISL_427003	Australia	28/03/2020
EPI_ISL_427004	Australia	27/03/2020
EPI_ISL_427006	Australia	28/03/2020
EPI_ISL_427007	Australia	29/03/2020
EPI_ISL_427008	Australia	29/03/2020
EPI_ISL_427009	Australia	30/03/2020
EPI_ISL_427010	Australia	30/03/2020
EPI_ISL_427011	Australia	30/03/2020
EPI_ISL_427012	Australia	30/03/2020
EPI_ISL_427013	Australia	30/03/2020
EPI_ISL_427014	Australia	30/03/2020
EPI_ISL_427015	Australia	30/03/2020
EPI_ISL_427016	Australia	30/03/2020
EPI_ISL_427017	Australia	30/03/2020
EPI_ISL_427018	Australia	30/03/2020
EPI_ISL_427019	Australia	30/03/2020
EPI_ISL_427020	Australia	29/03/2020
EPI_ISL_427022	Australia	29/03/2020
EPI_ISL_427023	Australia	29/03/2020
EPI_ISL_427024	Australia	29/03/2020
EPI_ISL_427025	Australia	31/03/2020
EPI_ISL_427026	Australia	30/03/2020
EPI_ISL_427028	Australia	30/03/2020
EPI_ISL_427029	Australia	30/03/2020
EPI_ISL_427030	Australia	30/03/2020
EPI_ISL_427031	Australia	30/03/2020
EPI_ISL_427032	Australia	30/03/2020
EPI_ISL_427034	Australia	31/03/2020
EPI_ISL_427035	Australia	30/03/2020
EPI_ISL_427036	Australia	29/03/2020
EPI_ISL_427038	Australia	29/03/2020
EPI_ISL_427039	Australia	30/03/2020
EPI_ISL_427040	Australia	29/03/2020
EPI_ISL_427041	Australia	29/03/2020
EPI_ISL_427042	Australia	18/03/2020
EPI_ISL_427043	Greece	18/03/2020
EPI_ISL_427044	Australia	20/03/2020
EPI_ISL_427045	Australia	20/03/2020
EPI_ISL_427046	Australia	20/03/2020
EPI_ISL_427047	Australia	18/03/2020
EPI_ISL_427048	Australia	20/03/2020
EPI_ISL_427049	Australia	20/03/2020
EPI_ISL_427050	Australia	18/03/2020
EPI_ISL_427051	Australia	30/03/2020
EPI_ISL_427052	Australia	30/03/2020
EPI_ISL_427053	Australia	31/03/2020
EPI_ISL_427054	Australia	30/03/2020
EPI_ISL_427055	Australia	30/03/2020
EPI_ISL_427056	Australia	30/03/2020
EPI_ISL_427057	Australia	30/03/2020
EPI_ISL_427058	Australia	30/03/2020
EPI_ISL_427059	Australia	30/03/2020
EPI_ISL_427060	Australia	30/03/2020
EPI_ISL_427061	Australia	30/03/2020
EPI_ISL_427062	Australia	30/03/2020
EPI_ISL_427063	Australia	31/03/2020
EPI_ISL_427064	Australia	31/03/2020
EPI_ISL_427065	Australia	31/03/2020
EPI_ISL_427066	Australia	31/03/2020
EPI_ISL_427067	Australia	31/03/2020
EPI_ISL_427068	Australia	31/03/2020
EPI_ISL_427069	Australia	31/03/2020
EPI_ISL_427070	Australia	31/03/2020
EPI_ISL_427071	Australia	01/04/2020
EPI_ISL_427072	Australia	01/04/2020
EPI_ISL_427073	Australia	01/04/2020
EPI_ISL_427074	Australia	01/04/2020
EPI_ISL_427075	Australia	01/04/2020
EPI_ISL_427076	Australia	01/04/2020
EPI_ISL_427077	Australia	01/04/2020
EPI_ISL_427078	Australia	01/04/2020
EPI_ISL_427079	Australia	16/03/2020
EPI_ISL_427080	Australia	23/03/2020
EPI_ISL_427081	Australia	24/03/2020
EPI_ISL_427082	Australia	28/03/2020
EPI_ISL_427083	Australia	28/03/2020
EPI_ISL_427084	Australia	01/04/2020
EPI_ISL_427085	Australia	02/04/2020
EPI_ISL_427086	Australia	02/04/2020
EPI_ISL_427087	Australia	02/04/2020
EPI_ISL_427088	Australia	02/04/2020
EPI_ISL_427089	Australia	03/04/2020
EPI_ISL_427090	Australia	03/04/2020
EPI_ISL_427091	Australia	03/04/2020
EPI_ISL_427092	Australia	03/04/2020
EPI_ISL_427093	Australia	03/04/2020
EPI_ISL_427094	Australia	03/04/2020
EPI_ISL_427095	Australia	03/04/2020
EPI_ISL_427096	Australia	03/04/2020
EPI_ISL_427097	Australia	04/04/2020
EPI_ISL_427099	Australia	04/04/2020
EPI_ISL_427100	Australia	04/04/2020
EPI_ISL_427101	Australia	04/04/2020
EPI_ISL_427102	Australia	04/04/2020
EPI_ISL_427103	Australia	04/04/2020
EPI_ISL_427104	Australia	04/04/2020
EPI_ISL_427105	Australia	04/04/2020
EPI_ISL_427106	Australia	04/04/2020
EPI_ISL_427107	Australia	04/04/2020
EPI_ISL_427108	Australia	04/04/2020
EPI_ISL_427109	Australia	04/04/2020
EPI_ISL_427110	Australia	04/04/2020
EPI_ISL_427111	Australia	04/04/2020
EPI_ISL_427112	Australia	04/04/2020
EPI_ISL_427113	Australia	04/04/2020
EPI_ISL_427114	Australia	04/04/2020
EPI_ISL_427115	Australia	04/04/2020
EPI_ISL_427116	Australia	05/04/2020
EPI_ISL_427117	Australia	05/04/2020
EPI_ISL_427118	Australia	05/04/2020
EPI_ISL_427119	Australia	05/04/2020
EPI_ISL_427120	Australia	05/04/2020
EPI_ISL_427121	Australia	05/04/2020
EPI_ISL_427122	Australia	05/04/2020
EPI_ISL_427123	Australia	05/04/2020
EPI_ISL_427124	Australia	05/04/2020
EPI_ISL_427125	Australia	05/04/2020
EPI_ISL_427126	Australia	05/04/2020
EPI_ISL_427127	Australia	05/04/2020
EPI_ISL_427128	Australia	05/04/2020
EPI_ISL_427129	Australia	05/04/2020
EPI_ISL_427130	Australia	05/04/2020
EPI_ISL_427131	Australia	05/04/2020
EPI_ISL_427133	Australia	06/04/2020
EPI_ISL_427134	Australia	06/04/2020
EPI_ISL_427135	Australia	06/04/2020
EPI_ISL_427136	Australia	06/04/2020
EPI_ISL_427137	Australia	06/04/2020
EPI_ISL_427138	Australia	06/04/2020
EPI_ISL_427139	Australia	06/04/2020
EPI_ISL_427140	Australia	06/04/2020
EPI_ISL_427141	Australia	06/04/2020
EPI_ISL_427142	Australia	06/04/2020
EPI_ISL_427144	Australia	06/04/2020
EPI_ISL_427145	Australia	06/04/2020
EPI_ISL_427146	Australia	06/04/2020
EPI_ISL_427147	Australia	06/04/2020
EPI_ISL_427148	Australia	08/04/2020
EPI_ISL_427149	Australia	08/04/2020
EPI_ISL_427151	Australia	26/03/2020
EPI_ISL_427152	Australia	27/03/2020
EPI_ISL_427153	Australia	27/03/2020
EPI_ISL_427155	Australia	30/03/2020
EPI_ISL_427156	Australia	30/03/2020
EPI_ISL_427157	Australia	30/03/2020
EPI_ISL_427158	Australia	30/03/2020
EPI_ISL_427159	Australia	30/03/2020
EPI_ISL_427160	Australia	31/03/2020
EPI_ISL_427161	USA	25/03/2020
EPI_ISL_427162	USA	30/03/2020
EPI_ISL_427163	USA	31/03/2020
EPI_ISL_427164	USA	31/03/2020
EPI_ISL_427165	USA	30/03/2020
EPI_ISL_427166	USA	25/03/2020
EPI_ISL_427167	USA	26/03/2020
EPI_ISL_427169	USA	30/03/2020
EPI_ISL_427170	USA	30/03/2020
EPI_ISL_427172	USA	29/03/2020
EPI_ISL_427173	USA	31/03/2020
EPI_ISL_427174	USA	26/03/2020
EPI_ISL_427175	USA	26/03/2020
EPI_ISL_427176	USA	26/03/2020
EPI_ISL_427177	USA	26/03/2020
EPI_ISL_427178	USA	27/03/2020
EPI_ISL_427179	USA	26/03/2020
EPI_ISL_427180	USA	26/03/2020
EPI_ISL_427181	USA	26/03/2020
EPI_ISL_427182	USA	26/03/2020
EPI_ISL_427183	USA	25/03/2020
EPI_ISL_427184	USA	25/03/2020
EPI_ISL_427185	USA	26/03/2020
EPI_ISL_427186	USA	26/03/2020
EPI_ISL_427187	USA	26/03/2020
EPI_ISL_427188	USA	26/03/2020
EPI_ISL_427189	USA	26/03/2020
EPI_ISL_427190	USA	26/03/2020
EPI_ISL_427191	USA	27/03/2020
EPI_ISL_427192	USA	25/03/2020
EPI_ISL_427193	USA	26/03/2020
EPI_ISL_427194	USA	26/03/2020
EPI_ISL_427195	USA	26/03/2020
EPI_ISL_427196	USA	26/03/2020
EPI_ISL_427197	USA	25/03/2020
EPI_ISL_427198	USA	26/03/2020
EPI_ISL_427199	USA	26/03/2020
EPI_ISL_427200	USA	25/03/2020
EPI_ISL_427201	USA	27/03/2020
EPI_ISL_427202	USA	27/03/2020
EPI_ISL_427203	USA	27/03/2020
EPI_ISL_427204	USA	27/03/2020
EPI_ISL_427205	USA	27/03/2020
EPI_ISL_427206	USA	27/03/2020
EPI_ISL_427207	USA	27/03/2020
EPI_ISL_427208	USA	27/03/2020
EPI_ISL_427209	USA	27/03/2020
EPI_ISL_427210	USA	27/03/2020
EPI_ISL_427211	USA	27/03/2020
EPI_ISL_427212	USA	27/03/2020
EPI_ISL_427213	USA	27/03/2020
EPI_ISL_427214	USA	27/03/2020
EPI_ISL_427215	USA	27/03/2020
EPI_ISL_427216	USA	27/03/2020
EPI_ISL_427217	USA	27/03/2020
EPI_ISL_427218	USA	27/03/2020
EPI_ISL_427219	USA	27/03/2020
EPI_ISL_427220	USA	27/03/2020
EPI_ISL_427221	USA	30/03/2020
EPI_ISL_427222	USA	31/03/2020
EPI_ISL_427223	USA	31/03/2020
EPI_ISL_427224	USA	29/03/2020
EPI_ISL_427225	USA	29/03/2020
EPI_ISL_427226	USA	29/03/2020
EPI_ISL_427227	USA	29/03/2020
EPI_ISL_427228	USA	29/03/2020
EPI_ISL_427229	USA	28/03/2020
EPI_ISL_427230	USA	29/03/2020
EPI_ISL_427231	USA	29/03/2020
EPI_ISL_427232	USA	28/03/2020
EPI_ISL_427233	USA	28/03/2020
EPI_ISL_427234	USA	29/03/2020
EPI_ISL_427235	USA	28/03/2020
EPI_ISL_427236	USA	29/03/2020
EPI_ISL_427237	USA	29/03/2020
EPI_ISL_427238	USA	01/04/2020
EPI_ISL_427239	USA	01/04/2020
EPI_ISL_427240	USA	31/03/2020
EPI_ISL_427241	USA	31/03/2020
EPI_ISL_427242	USA	31/03/2020
EPI_ISL_427245	USA	01/04/2020
EPI_ISL_427246	USA	31/03/2020
EPI_ISL_427247	USA	31/03/2020
EPI_ISL_427248	USA	31/03/2020
EPI_ISL_427249	USA	31/03/2020
EPI_ISL_427250	USA	31/03/2020
EPI_ISL_427251	USA	31/03/2020
EPI_ISL_427252	USA	31/03/2020
EPI_ISL_427253	USA	31/03/2020
EPI_ISL_427254	USA	31/03/2020
EPI_ISL_427255	USA	31/03/2020
EPI_ISL_427256	USA	31/03/2020
EPI_ISL_427257	USA	31/03/2020
EPI_ISL_427258	USA	31/03/2020
EPI_ISL_427259	USA	31/03/2020
EPI_ISL_427260	USA	31/03/2020
EPI_ISL_427261	USA	31/03/2020
EPI_ISL_427262	USA	30/03/2020
EPI_ISL_427263	USA	31/03/2020
EPI_ISL_427264	USA	29/03/2020
EPI_ISL_427265	USA	31/03/2020
EPI_ISL_427266	USA	30/03/2020
EPI_ISL_427267	USA	30/03/2020
EPI_ISL_427268	USA	30/03/2020
EPI_ISL_427269	USA	31/03/2020
EPI_ISL_427270	USA	31/03/2020
EPI_ISL_427271	USA	23/03/2020
EPI_ISL_427272	USA	23/03/2020
EPI_ISL_427273	USA	20/03/2020
EPI_ISL_427274	USA	20/03/2020
EPI_ISL_427275	USA	20/03/2020
EPI_ISL_427276	USA	20/03/2020
EPI_ISL_427277	USA	20/03/2020
EPI_ISL_427278	USA	22/03/2020
EPI_ISL_427279	USA	21/03/2020
EPI_ISL_427280	USA	21/03/2020
EPI_ISL_427281	USA	18/03/2020
EPI_ISL_427282	USA	22/03/2020
EPI_ISL_427283	USA	22/03/2020
EPI_ISL_427284	USA	22/03/2020
EPI_ISL_427285	USA	22/03/2020
EPI_ISL_427286	USA	23/03/2020
EPI_ISL_427287	USA	23/03/2020
EPI_ISL_427288	USA	31/03/2020
EPI_ISL_427290	USA	31/03/2020
EPI_ISL_427292	Brazil	18/03/2020
EPI_ISL_427293	Brazil	06/03/2020
EPI_ISL_427294	Brazil	13/03/2020
EPI_ISL_427295	Brazil	13/03/2020
EPI_ISL_427296	Brazil	23/03/2020
EPI_ISL_427297	Brazil	23/03/2020
EPI_ISL_427298	Brazil	22/03/2020
EPI_ISL_427299	Brazil	05/03/2020
EPI_ISL_427300	Brazil	11/03/2020
EPI_ISL_427301	Brazil	11/03/2020
EPI_ISL_427302	Brazil	20/03/2020
EPI_ISL_427303	Brazil	25/03/2020
EPI_ISL_427304	Brazil	26/03/2020
EPI_ISL_427305	Brazil	10/03/2020
EPI_ISL_427306	Brazil	10/03/2020
EPI_ISL_427307	Russia	20/03/2020
EPI_ISL_427308	Russia	24/03/2020
EPI_ISL_427309	Russia	24/03/2020
EPI_ISL_427310	Russia	29/03/2020
EPI_ISL_427311	Russia	29/03/2020
EPI_ISL_427312	Russia	29/03/2020
EPI_ISL_427313	Russia	03/04/2020
EPI_ISL_427314	Russia	02/04/2020
EPI_ISL_427315	Russia	25/03/2020
EPI_ISL_427316	Russia	03/04/2020
EPI_ISL_427317	Russia	03/04/2020
EPI_ISL_427318	Russia	03/04/2020
EPI_ISL_427319	Russia	04/04/2020
EPI_ISL_427320	Russia	05/04/2020
EPI_ISL_427321	Russia	05/04/2020
EPI_ISL_427322	Russia	05/04/2020
EPI_ISL_427323	Russia	06/04/2020
EPI_ISL_427324	Russia	07/04/2020
EPI_ISL_427325	Russia	07/04/2020
EPI_ISL_427326	Russia	07/04/2020
EPI_ISL_427327	Russia	07/04/2020
EPI_ISL_427328	Russia	07/04/2020
EPI_ISL_427329	Russia	07/04/2020
EPI_ISL_427330	Russia	07/04/2020
EPI_ISL_427331	Russia	07/04/2020
EPI_ISL_427332	Russia	07/04/2020
EPI_ISL_427333	Russia	07/04/2020
EPI_ISL_427334	Russia	07/04/2020
EPI_ISL_427335	Russia	07/04/2020
EPI_ISL_427336	Russia	07/04/2020
EPI_ISL_427337	Russia	25/03/2020
EPI_ISL_427338	Russia	25/03/2020
EPI_ISL_427339	Russia	25/03/2020
EPI_ISL_427340	Belgium	31/03/2020
EPI_ISL_427341	Belgium	30/03/2020
EPI_ISL_427342	Belgium	31/03/2020
EPI_ISL_427343	Belgium	31/03/2020
EPI_ISL_427344	Belgium	30/03/2020
EPI_ISL_427345	Belgium	30/03/2020
EPI_ISL_427346	Belgium	30/03/2020
EPI_ISL_427347	Belgium	31/03/2020
EPI_ISL_427348	Belgium	06/04/2020
EPI_ISL_427349	Belgium	06/04/2020
EPI_ISL_427350	Belgium	06/04/2020
EPI_ISL_427351	Belgium	07/04/2020
EPI_ISL_427352	Belgium	06/04/2020
EPI_ISL_427353	Belgium	06/04/2020
EPI_ISL_427354	Belgium	06/04/2020
EPI_ISL_427355	Belgium	06/04/2020
EPI_ISL_427356	Belgium	06/04/2020
EPI_ISL_427357	Belgium	07/04/2020
EPI_ISL_427358	Belgium	06/04/2020
EPI_ISL_427359	Belgium	06/04/2020
EPI_ISL_427360	Belgium	07/04/2020
EPI_ISL_427361	Belgium	07/04/2020
EPI_ISL_427362	Belgium	06/04/2020
EPI_ISL_427363	Belgium	07/04/2020
EPI_ISL_427364	Belgium	07/04/2020
EPI_ISL_427365	Belgium	07/04/2020
EPI_ISL_427366	Belgium	07/04/2020
EPI_ISL_427367	Belgium	07/04/2020
EPI_ISL_427368	Belgium	07/04/2020
EPI_ISL_427369	Belgium	07/04/2020
EPI_ISL_427370	Belgium	07/04/2020
EPI_ISL_427371	Belgium	07/04/2020
EPI_ISL_427372	Belgium	07/04/2020
EPI_ISL_427373	Belgium	07/04/2020
EPI_ISL_427374	Belgium	07/04/2020
EPI_ISL_427375	Belgium	07/04/2020
EPI_ISL_427376	Belgium	07/04/2020
EPI_ISL_427377	Belgium	07/04/2020
EPI_ISL_427378	Belgium	07/04/2020
EPI_ISL_427379	Belgium	08/04/2020
EPI_ISL_427380	Belgium	08/04/2020
EPI_ISL_427381	Belgium	08/04/2020
EPI_ISL_427382	Belgium	08/04/2020
EPI_ISL_427384	Belgium	08/04/2020
EPI_ISL_427385	Belgium	08/04/2020
EPI_ISL_427386	Belgium	08/04/2020
EPI_ISL_427387	Belgium	07/04/2020
EPI_ISL_427388	Belgium	07/04/2020
EPI_ISL_427390	Belgium	07/04/2020
EPI_ISL_427391	Turkey	13/04/2020
EPI_ISL_427392	Taiwan	14/03/2020
EPI_ISL_427393	Taiwan	15/03/2020
EPI_ISL_427394	Taiwan	22/03/2020
EPI_ISL_427395	Taiwan	23/03/2020
EPI_ISL_427396	Taiwan	23/03/2020
EPI_ISL_427397	Taiwan	24/03/2020
EPI_ISL_427398	Taiwan	25/03/2020
EPI_ISL_427404	Qatar	23/03/2020
EPI_ISL_427405	Qatar	23/03/2020
EPI_ISL_427406	Qatar	23/03/2020
EPI_ISL_427407	Qatar	23/03/2020
EPI_ISL_427408	Qatar	23/03/2020
EPI_ISL_427411	Qatar	23/03/2020
EPI_ISL_427416	Qatar	23/03/2020
EPI_ISL_427417	Qatar	23/03/2020
EPI_ISL_427418	Qatar	23/03/2020
EPI_ISL_427419	Qatar	23/03/2020
EPI_ISL_427427	USA	13/04/2020
EPI_ISL_427428	USA	11/04/2020
EPI_ISL_427429	USA	07/04/2020
EPI_ISL_427430	USA	11/04/2020
EPI_ISL_427431	USA	07/04/2020
EPI_ISL_427432	USA	07/04/2020
EPI_ISL_427433	USA	11/04/2020
EPI_ISL_427434	USA	07/04/2020
EPI_ISL_427435	USA	07/04/2020
EPI_ISL_427436	USA	06/04/2020
EPI_ISL_427437	USA	13/04/2020
EPI_ISL_427438	USA	08/04/2020
EPI_ISL_427439	USA	10/04/2020
EPI_ISL_427440	USA	12/04/2020
EPI_ISL_427441	USA	13/04/2020
EPI_ISL_427442	USA	09/04/2020
EPI_ISL_427443	USA	09/04/2020
EPI_ISL_427444	USA	09/04/2020
EPI_ISL_427445	USA	12/04/2020
EPI_ISL_427446	USA	12/04/2020
EPI_ISL_427447	USA	09/04/2020
EPI_ISL_427448	USA	07/04/2020
EPI_ISL_427449	USA	10/04/2020
EPI_ISL_427450	USA	13/04/2020
EPI_ISL_427451	USA	06/04/2020
EPI_ISL_427452	USA	10/04/2020
EPI_ISL_427453	USA	06/04/2020
EPI_ISL_427454	USA	10/04/2020
EPI_ISL_427455	USA	07/04/2020
EPI_ISL_427456	USA	07/04/2020
EPI_ISL_427457	USA	13/04/2020
EPI_ISL_427458	USA	08/04/2020
EPI_ISL_427459	USA	06/04/2020
EPI_ISL_427460	USA	09/04/2020
EPI_ISL_427461	USA	12/04/2020
EPI_ISL_427462	USA	10/04/2020
EPI_ISL_427469	USA	01/04/2020
EPI_ISL_427470	USA	01/04/2020
EPI_ISL_427471	USA	01/04/2020
EPI_ISL_427472	USA	01/04/2020
EPI_ISL_427473	USA	01/04/2020
EPI_ISL_427474	USA	01/04/2020
EPI_ISL_427475	USA	01/04/2020
EPI_ISL_427476	USA	01/04/2020
EPI_ISL_427477	USA	01/04/2020
EPI_ISL_427478	USA	01/04/2020
EPI_ISL_427479	USA	01/04/2020
EPI_ISL_427480	USA	01/04/2020
EPI_ISL_427481	USA	01/04/2020
EPI_ISL_427482	USA	01/04/2020
EPI_ISL_427483	USA	01/04/2020
EPI_ISL_427484	USA	01/04/2020
EPI_ISL_427485	USA	01/04/2020
EPI_ISL_427486	USA	01/04/2020
EPI_ISL_427487	USA	01/04/2020
EPI_ISL_427488	USA	01/04/2020
EPI_ISL_427489	USA	01/04/2020
EPI_ISL_427490	USA	01/04/2020
EPI_ISL_427491	USA	01/04/2020
EPI_ISL_427492	USA	01/04/2020
EPI_ISL_427493	USA	01/04/2020
EPI_ISL_427494	USA	01/04/2020
EPI_ISL_427495	USA	01/04/2020
EPI_ISL_427496	USA	01/04/2020
EPI_ISL_427497	USA	01/04/2020
EPI_ISL_427498	USA	01/04/2020
EPI_ISL_427500	USA	01/04/2020
EPI_ISL_427501	USA	01/04/2020
EPI_ISL_427502	USA	03/04/2020
EPI_ISL_427503	USA	03/04/2020
EPI_ISL_427504	USA	03/04/2020
EPI_ISL_427505	USA	03/04/2020
EPI_ISL_427506	USA	03/04/2020
EPI_ISL_427507	USA	03/04/2020
EPI_ISL_427508	USA	03/04/2020
EPI_ISL_427509	USA	03/04/2020
EPI_ISL_427510	USA	03/04/2020
EPI_ISL_427511	USA	03/04/2020
EPI_ISL_427512	USA	03/04/2020
EPI_ISL_427513	USA	03/04/2020
EPI_ISL_427514	USA	03/04/2020
EPI_ISL_427515	USA	18/03/2020
EPI_ISL_427516	USA	18/03/2020
EPI_ISL_427517	USA	18/03/2020
EPI_ISL_427518	USA	18/03/2020
